file_id,user_id,subforum_id,num_contexts,text,label
14021558_1,574578,1388,0,I try and avoid shops owned by.or employing non.whites too .,hate
14021558_2,574578,1388,0,At least shop where a white is at the counter is my rule .,hate
14023061_1,574612,1387,0,Yeah but what you have to remember is that the jews are cunning and would probz slither their way out of it and justify their right to bare arms by use of the pro jew media and without a doubt the old holocaust excuse. our race would not be to blame most of us are brainwashed from a young age by T.V or schools its are job to wake them up comrade and defend them for we are fast becoming a minority in our own countries,hate
14025658_1,576882,1387,0,The attacks are coming from wankers who live in England maybe even born here and have little or no English ancestry and call themselves British .,hate
14027524_2,594105,1387,0,Sooner or later the black one will say `` mother * * * * er '' or `` madick '' .,hate
14027585_1,576562,1387,1,"The fact that she s casually announced this to the country functions as a make-shift IQ test right there . That s because of your reputation ; not your looks , love .",noHate
14027965_1,595797,1387,0,I found out this morning that junior school kids are n't allowed to sing Bar Bar Black sheep anymore because it 's racist and might offend the coloured kids so they are being told to sing Bar Bar randow sheep ! whats next we 'll not be allowed to sing god save the queen .,noHate
14028870_1,591076,1387,0,"These areas that you name are the preserve of the rich , you wont find a single white working class person living there.We might look down on blacks and pakis as scum and not want them living near us but the upper class feel exactly the same about us",hate
14030948_1,596255,1387,0,Having recently traveled to London I was disgusted by how non-white the city had become .,hate
14031705_2,582357,1387,0,"Agree with the rest , the recent transfer window says everything , hundreds of millions spent on a few players .",noHate
14033097_2,575458,1387,0,This land was founded by whites for whites and I prefer to punish the symptom of urban decay rather than just its zowg figurehead .,hate
14034088_2,578591,1387,0,"Black father , White mother , half breed teenage son .",noHate
14034954_1,572285,1387,0,London nowadays is more dangerous for tourists than Zimbabwe Like the above poster says do n't go to London just go someplace else that is much better like Bath or Stratford Upon Avon ( Shakespeare Birthplace ) Londonistan is a craphole,hate
14035106_1,582213,1387,0,Look at this cultural incongruity from Plymouth . VIDEO : Plymouth celebrates St George 's Day with music and dancing in the streets | This is Plymouth,hate
14037459_3,578843,1387,0,All we here an Stormfront Britain are saying is that MASS white immigration is detrimental to OUR nation for the reasons we have given time after time .,hate
14038784_1,576732,1387,0,Their English language means they are drowning in the MLK-esque crap coming out of America .,hate
14039906_3,578360,1387,0,The indians and stanis will just spit all over the street .,hate
14040165_1,572976,1387,0,I watched a few minutes of it the other night and felt sick .,noHate
14040165_2,572976,1387,8,Disgusted that Birmingham has gone from the `` workshop of the world '' ( a city of a thousand trades ) to producing scumbags like this .,hate
14056592_2,572255,1383,0,And they really are quite a frustrated group .,noHate
14057345_6,572065,1383,0,Mostly they were playing loud kurdish music .,noHate
14059957_1,576427,1383,0,"Notice how not one of these Hungarians gave one good source validating their preposterous claims , they just came here to complain and start name calling , just as stupid liberals do .",hate
14062684_1,587192,1383,0,"This is really not European news , but everybody should know that after years of Lebanese and other arabs intimmidating white women on Cronulla beach and after the cowardly attack on two white life-savers ( !! ) the Lebanese got theirs yesterday .",hate
14077688_1,578492,1383,1,Yeah I think they 'd be much better off back home .,hate
14081846_2,578492,1383,1,We should just isolate them so those mutated monkeys can completely whipe each other out .,hate
14082484_2,594293,1381,0,I 'm 20 and in Vancouver .,noHate
14087829_2,572223,1381,0,"Behind every avatar is an actual person , and we can even meet .",noHate
14096532_2,598828,1381,0,And the general idea is to pick anyone on the site thats logged in to say hello .,noHate
14101526_2,593187,1381,0,I am in agreeance with you about this haven being a great place to speak out and vent the anger we get from living in Zogworld .,hate
14102291_2,599426,1381,0,"So I should probaly start working on the biscuits and gravy for breakfast when you come up then , huh ?",noHate
14105052_1,573678,1381,0,Let me be the first to say WELCOME to SF .,noHate
14105080_2,599798,1381,1,That 's the Norweigian black metal band Emperor .,noHate
14105196_1,599813,1381,0,open a new shop somewhere get my son more interested in education ( he hates school ) help mor ein my community try to whiten things up > >,hate
14108438_1,599271,1381,0,"I am in Orlando , and I am also searching for people who are proud of their heritage. email if you are intrested in talking",noHate
14110260_4,589660,1381,0,Einherjer88@hotmail.com,noHate
14111335_1,586751,1381,0,"I live on Long Island , need to get a new drivers license , but when I do , Im up for travelling .",noHate
14111486_1,599749,1381,0,well since we have all of us from phoenix lets exchange numbers and meet up dont laugh at the email addy it was a joke hehe pure _ tattooed _ white _ trash@yahoo.com,noHate
14264376_1,572043,1380,0,Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .,hate
14266885_2,578829,1380,0,It 's there .,noHate
14270814_1,573684,1380,0,Are there any ple`s started yet then ? and if so where are they so we can check them out maybe we will move to one .,noHate
14296279_1,576945,1380,0,Thank you for this update .,noHate
14406890_1,575011,1375,0,There are things we can do to stop the rapes that occur when blacks and other non whites con white women and girls into getting in cars with them etc For a start teach our women to respect themselves .,hate
14406890_2,575011,1375,0,Stop race mixing and discourage those who practice it .,hate
14407528_1,573263,1375,0,Wasn't meaning yo be hard on you or Knightrider1961 .,noHate
14409087_2,587931,1375,0,Good work .,noHate
14411050_1,587508,1375,0,The next world cup will be the greatest murder and rape fest since Katrina .,hate
14411050_2,587508,1375,0,Imagine the groids licking their big lips when they see all those unsuspecting tourists walking around .,hate
14412008_1,577363,1375,0,The only species that constantly grabs his crotch in front of others and waves their arms around furiously are : 1. monkeys 2. blacks 3. both of the above Need I say more ?,hate
14412319_1,572241,1375,0,I plan on going to work and making myself some money .,noHate
14412319_2,572241,1375,0,I 'm not a nig and need a day off to smoke blunts and drink 40 ouncers .,hate
14416271_1,577234,1375,0,Last Friday an associate here handed out 100 NV leaflets at a rodeo depicting a graphic summation of non-white ( mestizo ) immigration .,hate
14418411_1,573859,1375,0,"Well...here's what we 're up to : YANKEE _ JIM $ 100.00 Octavian $ 20.00 bigguy $ 20.00 Flax $ 300.00 Umberto $ 25.00 Cabal _ 88 $ 10.00 Gauleiter $ 20.00 Florida88 $ 10.00 -------- Total so far = $ 505.00 ADDED 9/30 Awake777 $ 20.00 JD ( Hyde Park , NY ) $ 10.00 Iconoclast14 $ 32.00 R-I-Z-Z-O ( Whitelion ) $ 30.00 DRC ( Florida ) $ 25.00 DH ( Maryland ) $ 25.00 Lawdog $ 25.00 Bamaman $ 10.00 Scipio Americanus $ 10.00 ------------------ $ 187.00 New total = $ 692.00 ADDED 10/01 Yankee Jim $ 25.00 ------------------------ New total = $ 717.00 ADDED 10/11 VM ( NA TN member ) $ 10.00 DH ( NA Maryland member ) ANOTHER $ 20.00 !",noHate
14650949_6,574041,1371,0,Police : Suspect in U.Va. case linked to 2009 homicide Virginia State Police said Monday that a suspect charged in the disappearance of a University of Virginia sophomore is linked through forensic evidence to the abduction and murder of another college student five years ago .,noHate
14662277_2,572134,1371,0,"Only in the mind of the INTERNATIONAL JEW could such an evil machination , with its ticker tape parade of lies , be cooked up !",hate
14663763_1,577225,1371,1,"if its such a big deal that you need to talk about it , yes. you are a non-white. you might as well be fully mongol .",hate
14667042_2,572043,1371,0,"In fact , if you buy California fruit , you have tasted illegal alien DNA .",hate
14668355_3,572513,1371,0,White + Asian DOES NOT make white babies .,hate
14669208_2,572648,1371,1,The next generation of humanity should thank you for not having been infected with your flawed genetic structure .,hate
14670038_1,573247,1371,0,I did n't realize we were offending you by pointing out how often Asians and Jews get surgery to look more White .,hate
14671966_1,573247,1371,0,Maybe they 're confusing the fact that we 're tired of LIBTARDS on TV for our being tired of White people .,hate
14671966_2,573247,1371,0,"If they want to fire all these leftist moonbats and replace them with genuine White conservatives , I 'm all for it .",hate
14672820_2,576320,1371,1,Because behaving like civilized and educated person is `` to white '' for negroes .,hate
14672861_1,572043,1371,0,Deport all Indians back to India and make them pay for the trip .,hate
14678021_1,572231,1371,0,"Watch the video , its only 10 minutes , you will see that eventually the bi-racial minority is butchered .",hate
30392062_1,735389,1362,0,White kids need to interact with kneegrows and other non white kids or they 'll be lost in the real come the time they leave home ...,hate
30407919_4,734703,1362,0,"Also some of us on here , like myself , do not believe in the genocide of another race which is what abortion is doing to the Black race as 92 % of abortion clinics are in Black communities , we just do n't believe in race mixing .",hate
30438133_1,572057,1348,0,I will be reading this while away for Christmas .,noHate
30439769_2,573224,1362,0,"That 's about the same as saying the sky is blue , or the grass is green .",noHate
30447521_3,576342,1362,3,- White GeNOcide Project,hate
30453770_1,572990,1354,1,You find they are worse since they will able to blend more and fool people into thinking they 're genuine .,hate
30457422_1,572269,1388,0,"And then there 's Asiacourt , the once beautiful , safe , WHITE , area of Scarborough ... ( and the last i checked ) was a garbage infested Chinease outpost .",hate
30461147_1,572058,1359,0,"When the entire non-White world is breathing down your neck waiting for an opportunity to kill you , anything you do to protect yourself is self-defense .",hate
30471804_1,735180,1388,0,"I do not blame you , Ottawa like all of our cities is a multicultural hell .",hate
30471804_2,735180,1388,0,The race traitors sicken me too .,hate
30474128_1,578653,1354,0,"I suppose they 're trying to be funny , but it 's really just an effort to continue demonizing Germans and propagating the Holocau $ t .",hate
30474323_2,581520,1354,0,"However , Loki is a trickster god within Norse mythology .",noHate
30496810_1,575397,1388,0,I have no doubt Los Angeles is a cess pool .,hate
30500311_1,574052,1362,0,"Remember to not make it just about being anti-everyone else , but to also make it about them being proud of their own family heritage .",noHate
30503971_1,574977,1348,0,"Don't bother with black culture , it 's not worth the effort .",hate
30507533_1,577121,1362,0,I bookmarked their website last night .,noHate
30518085_1,734612,1348,0,When I am around young people and rap music or negro culture comes up I make gestures implying the savagery of blacks .,hate
30518085_2,734612,1348,0,Gotta represent my coconuts and mangos yo !!,hate
30533187_1,572236,1348,1,"They mutilate their own , and they do their best to see to it that those whom they see as their goyim slaves are also marked ....",hate
30541960_1,738851,1348,0,Their brains have never developed so they think there still in the wild jungles of Africa .,hate
30541960_2,738851,1348,0,Having worked around blacks at my previous job every stereotype you hear are all true .,hate
30546987_1,575717,1348,0,Frederick neichzche embraced the notion that for a race to evolve there had to be a struggle to kill of the weaker elements to keep them from contaminating the gene pool. in the US one could say that there is a breeding program to breed dumb ghetto blacks .,hate
30546987_2,575717,1348,0,With the liberal media and police departments under reporting black crime they have been given a pass on their ghetto ways so many times that it as becomes acceptable behavior for them as there is no real consequences for it .,hate
30554879_1,573419,1359,0,"The Negro is generally terrified of Whites , the second you stand up to them they usally back away , thats unless they 're carrying a gun at which point the savages are rarely reluctant to use .",hate
30568938_2,575696,1347,0,Just because we can `` breed '' does n't mean we should .,hate
30582427_8,573897,1359,0,A guy could shoot anything in that $ 140 Leinad 410 double barrel .,noHate
30586261_1,572693,1346,0,The border war moves closer to home : Just another day. . . . : A relaxing evening at home suddenly turns into the pursuit of drug smugglers in my neighborhood My blog. . .,noHate
30593186_1,576106,1359,0,"Ya, and they kind of missed the fact that he is going to inner city schools teaching the monkeys how to better kick your white butt !",hate
30618051_1,739787,1359,0,"If you want to see what having a black , kenyan White-hating muslime in the Whitehouse has created , go look at Tarantino 's latest flick Django Unchained .",hate
30618125_1,577681,1359,0,yeah it just jews stealing stuff from other martial arts. dont worry about it unless they try to recruit you for the mossad,hate
30623646_1,572074,1362,0,That's a shame I bought their home school publication years back .,noHate
30642035_1,576777,1362,1,Remind them that they 're just another Jew tool and that they are basically spitting on the graves of millions of people that were murdered by real Communists .,hate
30642035_3,576777,1362,1,http://www.youtube.com/watch ? v = vaEZZnW _ MJo,noHate
30658575_1,575935,1354,0,"Blacks Who Lynched Blacks -- Truth Behind American Lynchings The Lynching Myths January 15 , 2012 Violent Crimes : Black On White & White On Black : Blacks Who Lynched Blacks -- Truth Behind American Lynchings",noHate
30659555_2,577114,1359,0,"There is no expectation of privacy in public , so taking their pictures is legal .",noHate
30667359_1,575695,1348,0,"Rock music video for 12 Stones band , with truck footage .",noHate
30670220_1,587493,1362,0,I'll try and see if my sister can bring home the sheet from my old high school with like 20 websites and their passwords of scholary reviewed articls,noHate
30679925_1,580921,1362,0,There are lots of brown and black kids in the system gays could adopt .,hate
30679925_2,580921,1362,0,I do think abusive parents are worse than gays one .,hate
30729421_2,572259,1362,0,"Many Asians will see something once and memorize it the rest of their lives , but when asked ' how ' it works or use it creatively , they draw a blank .",hate
30729421_4,572259,1362,0,"Then these students graduated college and joined the workforce , only to fail .",noHate
30729421_5,572259,1362,0,"Intellectual morons , or educated idiots , are good phrases to describe them .",hate
30753460_1,572427,1347,0,"If making a personal profit from government is even in a politician 's or activist mind they are good for nothing , but kindling .",noHate
30756236_2,572126,1362,0,I was hoping someone may have come across something published for his age range or reading level .,noHate
30770518_1,575695,1346,0,I bet you can see the Mexic-ants from space with the Google Earth. photo ants on picnic table CYF salt of the earth,hate
30780151_1,575485,1354,0,"This was the first silent movie I saw , the first movie I saw starring Lillian Gish , who is now one of my favourite actresses .",noHate
31000153_2,576505,1346,0,Jews are the most demanding and worst patients of all .,hate
31083891_2,581602,1345,0,Pornography and prostitution should be outlawed as the jewish filth that it is . _ _ _ _ _ _ _ _ _ nazi.org.uk,hate
31723759_2,573691,1363,0,I love my big dog ...,noHate
31730609_3,573885,1363,0,"And , nice picture too !",noHate
31737444_1,573805,1363,2,"you have a moral duty as an upstanding citizen and white person to have that baby removed from her wretched hands and have it be properly cared for. to hell with your degenerate friend , put your fear aside and do whats right for the baby 's sake .",noHate
31744094_1,606608,1363,0,"well like I said , I keep to myself .",noHate
31744094_2,606608,1363,0,It 's summer and I have a lot of time on my hands with a work break .,noHate
31744151_1,573589,1363,0,things u put on yer teeth just kidding ... seen guys with those things that suppose to hold up pants ? theyre red or white ? and theyre not belts. welcome to skinhead charades .,hate
31752052_1,626679,1363,0,"Maybe blacks are n't better , but their body is more shaped to hunt animals .",hate
31752052_2,626679,1363,0,"The whites and the asians evoluated , and the blacks are still behind .",hate
31765374_1,750200,1363,0,i live up the block from a muslim mask. every friday they rule the streets. they think that they can walk anywhere they want and if your are white they give you a look just klike when you pass through a black neighborhood. they are the same as them nigs,hate
31766264_1,599546,1363,0,I got one during this last school year and I through it away .,noHate
31769426_2,633673,1363,0,I put you on my msn. dont accept if you dont want too,noHate
31770287_3,573685,1363,0,Girl I bey you are fly !!!,noHate
31773821_2,599746,1363,0,I 'm a brand new member from the South JErsey area .,noHate
31773821_4,599746,1363,0,"Thanks , Greg",noHate
31775700_3,572449,1363,0,"Remember there will be a delay in your potst ' appearing , until you reach unmoderated status .",noHate
33141763_3,572490,1396,0,So please Zuma be a good little kaffir and take their land,hate
33419201_1,574600,1388,0,Yeah that would be great if you could make it out .,noHate
12854968_2,575569,1346,0,My wife had to spend time at the UP Hospital in Philadelphia - thank God I was licensed to carry in Pa. Downtown Philadelphia is becoming a cesspool .,hate
12858788_2,576152,1346,4,They are culturally raping european countries in every way .,hate
12858788_3,576152,1346,4,Liberal is just the PC word for Rapist .,hate
12858929_2,572226,1346,0,Do non Whites really think they measure up to Whites ?,hate
12881766_2,577734,1345,0,Every white person from Michigan knows that our Detroit negros are the worst in America .,hate
12882293_2,577433,1345,0,Here you would be in and out of the ghetto in prob under a minute .,noHate
12899202_1,572684,1345,0,General1812 I think maybe they now starting to have cold feet ; as the race who have feed them will die out .,hate
12902289_3,578166,1345,0,"On his first day of school , he is tormented by the evil spirited White children .",noHate
12959685_1,577004,1345,0,"Yep the bottom line is without a strong family behind her a young girl is very vulnerable .. The Jew knows this and Glamorises the Negro using its media power , here we see the results .",hate
13060199_2,579203,1345,0,`` Those evil Whites .,hate
13060199_3,579203,1345,0,"We have to kill off all of the Whites so we can go back to eating cow dung ! """,hate
13061354_1,573432,1345,2,They are too dung stupid to be able to tap into the market .,hate
13061354_2,573432,1345,2,They would be better off just sitting out in the sun eating a dirt sundae .,hate
13120564_1,577014,1345,7,I would willing risk jail time if it meant I could get my hands on them or anyone who does that to a white child .,noHate
13287496_3,573474,1345,0,These groids went haywire when they got in there and found themselves a white girl .,hate
13287496_6,573474,1345,0,That 's every groid 's wish anyways .,hate
13287496_7,573474,1345,0,String ' em up !,hate
13438987_3,572043,1347,0,I have taken THAT particular test like ten times before .,noHate
13451537_1,572668,1347,0,"We can work together and look after each other which blacks cant. We can think as individuals and do things because they are right and not because we are told to , which asians cant.",hate
13453704_4,575957,1347,0,( As I watch from the safety in front of my computer monitor. ),noHate
13455190_1,575082,1347,1,Sadly that is what happens when you dumb down a society and make everything sexual.Not even innocent animals are out of the question for these sickos .,hate
13455369_1,582378,1347,6,Crippin nigga .,hate
13455369_2,582378,1347,6,WE CRIPPIN NIGGA .,hate
13457114_1,573278,1347,0,Humans and negroes use restaurants in entirely different ways .,hate
13459510_1,575746,1347,0,Blacks seem to be hell bent on embarrassing themselves and acting like animals everywhere they go .. this is pretty typical behaviour ..,hate
13460337_1,572059,1347,0,"Me thinks Genesis is a negro who thinks he 's from the line of Adam.A troll , confused , black and prowling Stormfront.So make the Revelation Genesis - what are you really up to ?",hate
13465352_1,575695,1346,0,Police threaten woman for requesting white housemates .,noHate
13471610_2,575834,1346,0,"http://www.japantoday.com/category/n...a-bound-flighthttp://www.washingtonpost.com/wp-dyn...071301714.html Uzodinma Iweala is the author of `` Beasts of No Nation , '' a novel about child soldiers .",noHate
13471818_3,576319,1346,5,"Hispanics , Blacks and Asians are all doing it .",hate
13471827_1,581678,1346,4,of course they wo n't. they just want to steal our land. they would n't stop until we are all dead. and neither would we .,hate
13473131_1,575873,1346,0,The only thing more disgusting than a White woman with a groid is a White woman who drags her White child into the filth with her .,hate
13474456_1,576695,1346,0,"zpridez NO big deal , I got your drift.IMO If these bellyaching Black peoples et al continue to negate/or ignore the present ' Products of Progress ' within society we 're all doomed .",hate
13475861_1,574312,1345,0,i love it when jews get a taste of thier own vile medicene I hope each and every one of them young to old starve in the cold,hate
13475873_1,575941,1346,0,Don't eat a Snickers candy bar ... it will turn you into a negro ! ( Also has the obligatory White doofus guy at the end. ),hate
13481896_1,576310,1346,0,"Since they are just little kids i do n't want to be rude , but how ugly is the black kid compared to the others ? it 's not even adorable , it 's kinda scary lol",hate
13490903_2,585880,1395,0,75 % of junior high Student 's could n't point out New york state on a map .,noHate
13494433_6,585757,1395,0,R1b is the most common haplotypes defining the Europeans,noHate
13494521_1,585757,1395,0,i found another example of a so called `` russian '' turk who hates armenians and georgians .,noHate
13496220_2,575090,1395,4,The only way to deal with these animals is to give them a one way ticket to their filthy pig god .,hate
13499896_2,576220,1395,0,"Every f * cking school child knows that the Globe is round , only total PIZDAS do n't .",hate
13500353_1,576788,1395,0,Any purported `` holy book '' which says such vile & despicable things as the talmud says about Mary & Jesus cannot come from a place of goodness.Jews are so convinced of their superiority that they think they can trick God of their love & fidelity by pretending to honor him .,hate
13500718_2,586444,1395,0,Are they playing old stuff or newer stuff more ?,noHate
13504803_2,586601,1395,0,"Situation in Switzerland is terrible , blacks and muslims are everywhere ! We were a great Country with a great People but all these monkeys are transforming Switzerland in a zoo where law is not respected .",hate
13504803_5,586601,1395,0,"Prostitution and drug is getting everywhere , dealers are from Senegal , Guinea , Nigeria , dirty prostitutes are fom Cameroun .",hate
13504803_6,586601,1395,0,Charming is knowing that all these unuseful beings lives in Switzerland as refugees !!!!,hate
13504803_9,586601,1395,0,"I had the luck ( ... ) to meet some africans in the past and I promise you that black are the worse cancer of the world , they 're ready to sell their own sister so you can imagine what will they do with our Countries ..",hate
13560796_3,576173,1394,0,"Since the eleventh letter of the alphabet is K , 3 Ks = Ku Klux Klan .",noHate
13560796_4,576173,1394,0,23 - White Supremacist - The 23rd letter of the alphabet is W. ROA - Race Over All - Rasa iznad svega SWP - Supreme White Power - Nadmoćna Bela Sila 100 % - 100 % White - 100 posto Belac-beo .,noHate
13563834_1,580949,1347,0,The point is not the throne itself but the reason for it and what it represents to the apes fighting and tramping for it .,hate
13563834_2,580949,1347,1,"The natural royality of the planet was not the posing apes , but the Overman .",hate
13585892_1,586021,1393,0,If you search around you can probably find `` hoax of the 20th century '' for free on the net .,hate
13586829_1,581116,1393,0,How on earth can they be Swedes when they are the result of race treason ?,hate
13586829_2,581116,1393,2,They are anything but Swedes and to be honest it is good to get rid of them .,hate
13587085_1,572043,1393,0,"We've had a couple of similar cases in Finland , when a nig purposefully tried to give dozens of Finnish women hiv/aids .",hate
13588153_1,589562,1393,0,"If you think that 's funny , you should have seen the black guy that used to run around my home town wearing a kkk emblem.But people like that are usualy not that bright .",hate
13589077_1,589887,1393,0,Hello!,noHate
13589608_2,586693,1393,0,Beautiful Sweden poisoned by Arab/Muslim trash .,hate
13589608_3,586693,1393,0,Fathers of Sweden watch out for your daughters ' safety !,noHate
13590782_1,586668,1393,0,Perhaps you can use this BTW notice that the information is accompaigned by a rather clumpsy muslim exercise in damage control .,noHate
13591809_3,586267,1393,0,So that excludes uneducated third worlders .,hate
13592546_1,589849,1393,0,"Put the mudraces in their own countries , build a fence around them and wait a decade or two , and soon they 'll be back to the state we found them in , with their numbers decimated by their diseases and wars .",hate
13593952_1,579668,1393,0,Just ran across this letter from Finland written by a non-racist .,noHate
13615314_1,581214,1393,0,To be honest .. i dont think this Muslim killed him because he thought the swedish boy looked like a racist ... it was probably just an excuse .,hate
13639181_1,591076,1391,0,Islam is not compatible with our way of life in this green and pleasant isle.Irish people are white and Christian FFS !,hate
13643281_1,591206,1391,0,"well im in town every day and i 've never come accross them. it was probably a group of about five 15 year olds who had been drinking all day and were out on the piss having a laugh. if its an organised group , they do n't sound too smart .",noHate
13842818_1,591162,1391,3,They have been taking advantage of our over-welcoming nature for far to long .,hate
13845153_2,581248,1391,7,"One !!!!! per county , ....... heartbreaking ..... absolutely heartbreaking .",noHate
13852434_2,590349,1391,0,I hope their is some sort off protest about this,noHate
13853553_2,592575,1391,0,Ireland does n't need arab scum like these .,hate
13857273_2,584865,1391,1,"Do they expect us to go out and welcome these leeches on our society with open arms. they should give them zyklon b for lunch , thad would help the suitation !!!",hate
13857875_1,574905,1391,0,Beware of the falling house prices that Negroes bring with them ( another reason why you 'll never find them living near politicans ) .,hate
13859214_2,592518,1391,0,Mass white immigration is Ireland 's current scourge and should be slashed by 95-97 % ..,hate
13861387_1,590493,1391,0,"yeah but you live in a big country , N. Ireland is quite small yet large numbers of the scum are invading these shores every day",hate
13861569_1,590349,1391,0,i SEE UTV DID NOT POST MY COMMENTS TYPICAL SPREAD THE WORD THROUGHOUT IRELAND RUN THESE INVADERS OUT GO HOME AFGANIES WOULD YOU SEE US DOING THIS IN YOUR COUNTRY ??????????????????????????????????????????? ??,hate
13862375_2,589338,1391,0,Seen some girl about 6 years old begging on grafton street once and we were coming out of a shop a few mins later when her father pulls up in a decent car. scum. the lot of them .,hate
13862377_1,592530,1391,5,11000 euro !?! * * * * ing scum ! i wonder if anyone would get anything if they set themselves up in a polish area and started begging. they would probably get a * * * * ing beating .,hate
13864550_1,577819,1391,1,"Boy, those same blacks get awful mad when you have a sign saying `` No to a black Africa '' , then it becomes wrong .",hate
13864623_2,587329,1391,0,Truly sad ...,noHate
13864623_3,587329,1391,0,Every day they erase more of our past .,noHate
13866649_3,572554,1391,0,"You 're treading on very thin ice , jimmy .",noHate
13867005_1,592928,1391,0,"Thanks, ive actually found this to be a very warm and welcoming site , been reading for a few weeks now , thought id register .",noHate
14017903_1,579682,1388,1,"Explain to them this is wrong. send mass emails explaining the science behind it , and tell everyone not to breed with them .",hate
14023149_1,574612,1387,0,Yeah they are buying a lot of houses around my area to probz so they can house there massive inbred family when they come over to the UK .,hate
14023644_1,572921,1387,0,"It only took Labour ten years to bring more immigrants * cough * invaders , here than had ever migrated here in the last 5 thousand years .",hate
14028385_1,576546,1387,13,I do n't think we want to throw them under a bus but they certainly are stealing our livelihoods and forcing up our rents and house prices .,hate
14032023_1,580960,1387,0,"Hello Thomas & welcome to SFBritain Good to have another young lad on board .. have a look through the youth section , good info .",noHate
14034183_1,577699,1387,0,"I havent seen a white security gaurd for years.although i did see a black security gaurd chasing a lithuanian shoplifter a few weeks ago it was hilarious.i was waiting to cross the road when i saw this guy run from the shop with a bag full of meat and cheese , he got two steps out of the shop and tripped up the bag fell in the road with the shoplifter almost getting run over , he got straight up and run like the wind chased by security ( who failed to catch the thief )",noHate
14034403_1,594140,1387,0,A British school where none of the students have English as their first language ?,noHate
14034403_2,594140,1387,0,"This is the last straw , how much more will damage Europe and Western civilization these Zionists ?",hate
14038566_2,596097,1387,0,From what I hear .,noHate
14038566_5,596097,1387,0,Is so readily happy to `` welcome '' .,noHate
14038941_1,580185,1387,0,Yep blame the grandparents parents plus school teachers .,noHate
14038941_2,580185,1387,0,That 's it I slag off anyone who did n't vote BNP or NF .,hate
14040105_1,574345,1387,0,Why do you feel a need to talk about this publicly ?,noHate
14040105_2,574345,1387,0,My advice would be to pray about it and ask yourself what sort of person is she now .,noHate
14051885_1,577719,1383,0,When they refuse to convert to Islam they will learn at the end .,noHate
14051885_2,577719,1383,5,They are supporting the destruction of their future generations .,hate
14061449_1,577015,1383,0,"POLICE ARREST MOORE STREET , DUBLIN CITY CENTRE - 1 - YouTube http://www.youtube.com/watch ? v = LY-6O4ChVA8 Wait till the blacks riot and and attack cops i give a few years and they will be full scale black riots in Ireland .",hate
14063913_1,572097,1383,0,Dunnes strikers to attend funeral - BelfastTelegraph.co.uk Lets hope these reds are n't mistaken for the usual white targets of these jungle savages !,hate
14070724_1,576387,1383,0,"Fortunately for Golden Dawn they do n't depend that much on the internet , since they are a grass-roots organization through and through .",noHate
14078896_1,579750,1383,0,If it was the other way around and it was white on black we would never of heard the end of it,noHate
14080170_1,577768,1383,1,It is an extremely cruel act against the poor Vodka-bottle forcing it to spend it 's time forever close to a jew .,hate
14094712_2,573615,1381,0,"I must say , the younger guy sure keeps this gal young and fit .",noHate
14096420_1,598832,1381,0,still looking for white people of the same belief to talk to or maybe hang out.stength is in numbers and georgia is getting outnumbered as we speak .,noHate
14097304_2,582625,1381,0,"I mean three or four years older , like 24 or 25 years of age .",noHate
14099762_1,573473,1381,0,"I'm often asked what my main squeeze looks like , here she is , Sweet Polly Purebred , in a scene where I save her from the evil jew scientist Simon Bar Sinister",noHate
14104800_1,599761,1381,0,pm me or email me at boycottkosher@aol.com once i get enough money together ill be getting a car and ill be able to get to milwaukee quite easily .,noHate
14108132_7,600247,1381,0,The Wolf,noHate
14267984_1,596848,1380,0,"Fine with me as long as they do n't parade the city and demand `` gay rights '' ... keep it in the closed god damnit , homosexuality is n't exatly something to be proud of",hate
14268748_3,605391,1380,0,http://www.census.gov/geo/www/mapgal...inPD-1990.html,noHate
14270200_1,599136,1380,0,Yeah I knew about the cheap houses in Springfield area but not that dang cheap as 9K thats why I asked .,noHate
14271254_3,586175,1380,0,So check your pm .,noHate
14284444_1,576945,1380,0,Thanks.,noHate
14290356_1,581139,1380,0,I for one plan to hang the last jew with the guts of the last capitalist .,hate
14416429_3,577339,1375,0,Let the non-whites pollute their bodies with that garbage .,hate
14429167_1,612172,1375,0,"Where can i find a complete list of anti black fliers. that have to do with black on white crimes , interracial babys , black drug dealers , etc etc .",hate
14651924_2,572170,1371,0,"Black males are put on pedestal by the media - white women love them , sports heroes , rappers with all the `` bling '' .",noHate
14651924_3,572170,1371,0,I think a lot of black males become conceited by this .,noHate
14651924_10,572170,1371,0,In reality they have no money and it is all a charade .,hate
14654023_1,614078,1371,0,I have never seen an Asian woman dating an Asian man.They like the white man they re-force wiggers and our detrimental towards our cause.Cpamikei,hate
14668375_1,614383,1371,0,Disgusting.....,noHate
14668375_3,614383,1371,0,"I am a huge football fan but there is no way in hell I would go to South Africa this year , not even if somebody paid me 10 grand to go .",noHate
14670410_2,576425,1371,1,The only thing Negroes have is wishful want .,hate
14670887_1,576752,1371,0,So very few compared to the tens of millions who have done nothing to advance society .,noHate
14670887_2,576752,1371,0,What about all the tens of millions of negroes that are nothing more than criminals and parasites that do nothing but breed more criminals and parasites ?,hate
14670887_3,576752,1371,0,"That 's their real contribution to society , misery and dependence .",hate
14672029_1,614483,1371,1,"Not sure if this is the correct place i should post it , but a good video that just uploaded on youtube about these hypocrites .",hate
